doc_id,title,start,end
1800,Jesus Teaches on Celibacy,MAT.19.11,MAT.19.12
1801,Jesus Blesses Little Children,MAT.19.13,MAT.19.15
1802,Jesus Counsels the Rich Young Ruler,MAT.19.16,MAT.19.22
1803,With God All Things Are Possible,MAT.19.23,MAT.19.30
1804,The Parable of the Workers in the Vineyard,MAT.20.1,MAT.20.16
1805,Jesus a Third Time Predicts His Death and Resurrection,MAT.20.17,MAT.20.19
1806,Greatness Is Serving,MAT.20.20,MAT.20.28
1807,Two Blind Men Receive Their Sight,MAT.20.29,MAT.20.34
1808,The Triumphal Entry,MAT.21.1,MAT.21.11
1809,Jesus Cleanses the Temple,MAT.21.12,MAT.21.17
1810,The Fig Tree Withered,MAT.21.18,MAT.21.19
1811,The Lesson of the Withered Fig Tree,MAT.21.20,MAT.21.22
1812,Jesus’ Authority Questioned,MAT.21.23,MAT.21.27
1813,The Parable of the Two Sons,MAT.21.28,MAT.21.32
1814,The Parable of the Wicked Vinedressers,MAT.21.33,MAT.21.46
1815,The Parable of the Wedding Feast,MAT.22.1,MAT.22.14
1816,The Pharisees: Is It Lawful to Pay Taxes to Caesar?,MAT.22.15,MAT.22.22
1817,The Sadducees: What About the Resurrection?,MAT.22.23,MAT.22.33
1818,The Scribes: Which Is the First Commandment of All?,MAT.22.34,MAT.22.40
1819,Jesus: How Can David Call His Descendant Lord?,MAT.22.41,MAT.22.46
1820,Woe to the Scribes and Pharisees,MAT.23.1,MAT.23.36
1821,Jesus Laments over Jerusalem,MAT.23.37,MAT.23.39
1822,Jesus Predicts the Destruction of the Temple,MAT.24.1,MAT.24.2
1823,The Signs of the Times and the End of the Age,MAT.24.3,MAT.24.14
1824,The Great Tribulation,MAT.24.15,MAT.24.28
1825,The Coming of the Son of Man,MAT.24.29,MAT.24.31
1826,The Parable of the Fig Tree,MAT.24.32,MAT.24.35
1827,No One Knows the Day or Hour,MAT.24.36,MAT.24.44
1828,The Faithful Servant and the Evil Servant,MAT.24.45,MAT.24.51
1829,The Parable of the Wise and Foolish Virgins,MAT.25.1,MAT.25.13
1830,The Parable of the Talents,MAT.25.14,MAT.25.30
1831,The Son of Man Will Judge the Nations,MAT.25.31,MAT.25.46
1832,The Plot to Kill Jesus,MAT.26.1,MAT.26.5
1833,The Anointing at Bethany,MAT.26.6,MAT.26.13
1834,Judas Agrees to Betray Jesus,MAT.26.14,MAT.26.16
1835,Jesus Celebrates Passover with His Disciples,MAT.26.17,MAT.26.25
1836,Jesus Institutes the Lord’s Supper,MAT.26.26,MAT.26.30
1837,Jesus Predicts Peter’s Denial,MAT.26.31,MAT.26.35
1838,The Prayer in the Garden,MAT.26.36,MAT.26.46
1839,Betrayal and Arrest in Gethsemane,MAT.26.47,MAT.26.56
1840,Jesus Faces the Sanhedrin,MAT.26.57,MAT.26.68
1841,"Peter Denies Jesus, and Weeps Bitterly",MAT.26.69,MAT.26.75
1842,Jesus Handed Over to Pontius Pilate,MAT.27.1,MAT.27.2
1843,Judas Hangs Himself,MAT.27.3,MAT.27.10
1844,Jesus Faces Pilate,MAT.27.11,MAT.27.14
1845,Taking the Place of Barabbas,MAT.27.15,MAT.27.26
1846,The Soldiers Mock Jesus,MAT.27.27,MAT.27.31
1847,The King on a Cross,MAT.27.32,MAT.27.44
1848,Jesus Dies on the Cross,MAT.27.45,MAT.27.56
1849,Jesus Buried in Joseph’s Tomb,MAT.27.57,MAT.27.61
1850,Pilate Sets a Guard,MAT.27.62,MAT.27.66
1851,He Is Risen,MAT.28.1,MAT.28.8
1852,The Women Worship the Risen Lord,MAT.28.9,MAT.28.10
1853,The Soldiers Are Bribed,MAT.28.11,MAT.28.15
1854,The Great Commission,MAT.28.16,MAT.28.20
1855,John the Baptist Prepares the Way,MRK.1.1,MRK.1.8
1856,John Baptizes Jesus,MRK.1.9,MRK.1.11
1857,Satan Tempts Jesus,MRK.1.12,MRK.1.13
1858,Jesus Begins His Galilean Ministry,MRK.1.14,MRK.1.15
1859,Four Fishermen Called as Disciples,MRK.1.16,MRK.1.20
1860,Jesus Casts Out an Unclean Spirit,MRK.1.21,MRK.1.28
1861,Peter’s Mother-in-Law Healed,MRK.1.29,MRK.1.31
1862,Many Healed After Sabbath Sunset,MRK.1.32,MRK.1.34
1863,Preaching in Galilee,MRK.1.35,MRK.1.39
1864,Jesus Cleanses a Leper,MRK.1.40,MRK.1.45
1865,Jesus Forgives and Heals a Paralytic,MRK.2.1,MRK.2.12
1866,Matthew the Tax Collector,MRK.2.13,MRK.2.17
1867,Jesus Is Questioned About Fasting,MRK.2.18,MRK.2.22
1868,Jesus Is Lord of the Sabbath,MRK.2.23,MRK.2.28
1869,Healing on the Sabbath,MRK.3.1,MRK.3.6
1870,A Great Multitude Follows Jesus,MRK.3.7,MRK.3.12
1871,The Twelve Apostles,MRK.3.13,MRK.3.19
1872,A House Divided Cannot Stand,MRK.3.20,MRK.3.27
1873,The Unpardonable Sin,MRK.3.28,MRK.3.30
1874,Jesus’ Mother and Brothers Send for Him,MRK.3.31,MRK.3.35
1875,The Parable of the Sower,MRK.4.1,MRK.4.9
1876,The Purpose of Parables,MRK.4.10,MRK.4.12
1877,The Parable of the Sower Explained,MRK.4.13,MRK.4.20
1878,Light Under a Basket,MRK.4.21,MRK.4.25
1879,The Parable of the Growing Seed,MRK.4.26,MRK.4.29
1880,The Parable of the Mustard Seed,MRK.4.30,MRK.4.32
1881,Jesus’ Use of Parables,MRK.4.33,MRK.4.34
1882,Wind and Wave Obey Jesus,MRK.4.35,MRK.4.41
1883,A Demon-Possessed Man Healed,MRK.5.1,MRK.5.20
1884,A Girl Restored to Life and a Woman Healed,MRK.5.21,MRK.5.43
1885,Jesus Rejected at Nazareth,MRK.6.1,MRK.6.6
1886,Sending Out the Twelve,MRK.6.7,MRK.6.13
1887,John the Baptist Beheaded,MRK.6.14,MRK.6.29
1888,Feeding the Five Thousand,MRK.6.30,MRK.6.44
1889,Jesus Walks on the Sea,MRK.6.45,MRK.6.52
1890,Many Touch Him and Are Made Well,MRK.6.53,MRK.6.56
1891,Defilement Comes from Within,MRK.7.1,MRK.7.23
1892,A Gentile Shows Her Faith,MRK.7.24,MRK.7.30
1893,Jesus Heals a Deaf-Mute,MRK.7.31,MRK.7.37
1894,Feeding the Four Thousand,MRK.8.1,MRK.8.10
1895,The Pharisees Seek a Sign,MRK.8.11,MRK.8.12
1896,Beware of the Leaven of the Pharisees and Herod,MRK.8.13,MRK.8.21
1897,A Blind Man Healed at Bethsaida,MRK.8.22,MRK.8.26
1898,Peter Confesses Jesus as the Christ,MRK.8.27,MRK.8.30
1899,Jesus Predicts His Death and Resurrection,MRK.8.31,MRK.8.33
1900,Take Up the Cross and Follow Him,MRK.8.34,MRK.9.1
1901,Jesus Transfigured on the Mount,MRK.9.2,MRK.9.13
1902,A Boy Is Healed,MRK.9.14,MRK.9.29
1903,Jesus Again Predicts His Death and Resurrection,MRK.9.30,MRK.9.32
1904,Who Is the Greatest?,MRK.9.33,MRK.9.37
1905,Jesus Forbids Sectarianism,MRK.9.38,MRK.9.41
1906,Jesus Warns of Offenses,MRK.9.42,MRK.9.48
1907,Tasteless Salt Is Worthless,MRK.9.49,MRK.9.50
1908,Marriage and Divorce,MRK.10.1,MRK.10.12
1909,Jesus Blesses Little Children,MRK.10.13,MRK.10.16
1910,Jesus Counsels the Rich Young Ruler,MRK.10.17,MRK.10.22
1911,With God All Things Are Possible,MRK.10.23,MRK.10.31
1912,Jesus a Third Time Predicts His Death and Resurrection,MRK.10.32,MRK.10.34
1913,Greatness Is Serving,MRK.10.35,MRK.10.45
1914,Jesus Heals Blind Bartimaeus,MRK.10.46,MRK.10.52
1915,The Triumphal Entry,MRK.11.1,MRK.11.11
1916,The Fig Tree Withered,MRK.11.12,MRK.11.14
1917,Jesus Cleanses the Temple,MRK.11.15,MRK.11.19
1918,The Lesson of the Withered Fig Tree,MRK.11.20,MRK.11.24
1919,Forgiveness and Prayer,MRK.11.25,MRK.11.26
1920,Jesus’ Authority Questioned,MRK.11.27,MRK.11.33
1921,The Parable of the Wicked Vinedressers,MRK.12.1,MRK.12.12
1922,The Pharisees: Is It Lawful to Pay Taxes to Caesar?,MRK.12.13,MRK.12.17
1923,The Sadducees: What About the Resurrection?,MRK.12.18,MRK.12.27
1924,The Scribes: Which Is the First Commandment of All?,MRK.12.28,MRK.12.34
1925,Jesus: How Can David Call His Descendant Lord?,MRK.12.35,MRK.12.37
1926,Beware of the Scribes,MRK.12.38,MRK.12.40
1927,The Widow’s Two Mites,MRK.12.41,MRK.12.44
1928,Jesus Predicts the Destruction of the Temple,MRK.13.1,MRK.13.2
1929,The Signs of the Times and the End of the Age,MRK.13.3,MRK.13.13
1930,The Great Tribulation,MRK.13.14,MRK.13.23
1931,The Coming of the Son of Man,MRK.13.24,MRK.13.27
1932,The Parable of the Fig Tree,MRK.13.28,MRK.13.31
1933,No One Knows the Day or Hour,MRK.13.32,MRK.13.37
1934,The Plot to Kill Jesus,MRK.14.1,MRK.14.2
1935,The Anointing at Bethany,MRK.14.3,MRK.14.9
1936,Judas Agrees to Betray Jesus,MRK.14.10,MRK.14.11
1937,Jesus Celebrates the Passover with His Disciples,MRK.14.12,MRK.14.21
1938,Jesus Institutes the Lord’s Supper,MRK.14.22,MRK.14.26
1939,Jesus Predicts Peter’s Denial,MRK.14.27,MRK.14.31
1940,The Prayer in the Garden,MRK.14.32,MRK.14.42
1941,Betrayal and Arrest in Gethsemane,MRK.14.43,MRK.14.50
1942,A Young Man Flees Naked,MRK.14.51,MRK.14.52
1943,Jesus Faces the Sanhedrin,MRK.14.53,MRK.14.65
1944,"Peter Denies Jesus, and Weeps",MRK.14.66,MRK.14.72
1945,Jesus Faces Pilate,MRK.15.1,MRK.15.5
1946,Taking the Place of Barabbas,MRK.15.6,MRK.15.15
1947,The Soldiers Mock Jesus,MRK.15.16,MRK.15.20
1948,The King on a Cross,MRK.15.21,MRK.15.32
1949,Jesus Dies on the Cross,MRK.15.33,MRK.15.41
1950,Jesus Buried in Joseph’s Tomb,MRK.15.42,MRK.15.47
1951,He Is Risen,MRK.16.1,MRK.16.8
1952,Mary Magdalene Sees the Risen Lord,MRK.16.9,MRK.16.11
1953,Jesus Appears to Two Disciples,MRK.16.12,MRK.16.13
1954,The Great Commission,MRK.16.14,MRK.16.18
1955,Christ Ascends to God’s Right Hand,MRK.16.19,MRK.16.20
1956,Dedication to Theophilus,LUK.1.1,LUK.1.4
1957,John’s Birth Announced to Zacharias,LUK.1.5,LUK.1.25
1958,Christ’s Birth Announced to Mary,LUK.1.26,LUK.1.38
1959,Mary Visits Elizabeth,LUK.1.39,LUK.1.45
1960,The Song of Mary,LUK.1.46,LUK.1.56
1961,Birth of John the Baptist,LUK.1.57,LUK.1.58
1962,Circumcision of John the Baptist,LUK.1.59,LUK.1.66
1963,Zacharias’ Prophecy,LUK.1.67,LUK.1.80
1964,Christ Born of Mary,LUK.2.1,LUK.2.7
1965,Glory in the Highest,LUK.2.8,LUK.2.20
1966,Circumcision of Jesus,LUK.2.21,LUK.2.21
1967,Jesus Presented in the Temple,LUK.2.22,LUK.2.24
1968,Simeon Sees God’s Salvation,LUK.2.25,LUK.2.35
1969,Anna Bears Witness to the Redeemer,LUK.2.36,LUK.2.38
1970,The Family Returns to Nazareth,LUK.2.39,LUK.2.40
1971,The Boy Jesus Amazes the Scholars,LUK.2.41,LUK.2.50
1972,Jesus Advances in Wisdom and Favor,LUK.2.51,LUK.2.52
1973,John the Baptist Prepares the Way,LUK.3.1,LUK.3.6
1974,John Preaches to the People,LUK.3.7,LUK.3.20
1975,John Baptizes Jesus,LUK.3.21,LUK.3.22
1976,The Genealogy of Jesus Christ,LUK.3.23,LUK.3.38
1977,Satan Tempts Jesus,LUK.4.1,LUK.4.13
1978,Jesus Begins His Galilean Ministry,LUK.4.14,LUK.4.15
1979,Jesus Rejected at Nazareth,LUK.4.16,LUK.4.30
1980,Jesus Casts Out an Unclean Spirit,LUK.4.31,LUK.4.37
1981,Peter’s Mother-in-Law Healed,LUK.4.38,LUK.4.39
1982,Many Healed After Sabbath Sunset,LUK.4.40,LUK.4.41
1983,Jesus Preaches in Galilee,LUK.4.42,LUK.4.44
1984,Four Fishermen Called as Disciples,LUK.5.1,LUK.5.11
1985,Jesus Cleanses a Leper,LUK.5.12,LUK.5.16
1986,Jesus Forgives and Heals a Paralytic,LUK.5.17,LUK.5.26
1987,Matthew the Tax Collector,LUK.5.27,LUK.5.32
1988,Jesus Is Questioned About Fasting,LUK.5.33,LUK.5.39
1989,Jesus Is Lord of the Sabbath,LUK.6.1,LUK.6.5
1990,Healing on the Sabbath,LUK.6.6,LUK.6.11
1991,The Twelve Apostles,LUK.6.12,LUK.6.16
1992,Jesus Heals a Great Multitude,LUK.6.17,LUK.6.19
1993,The Beatitudes,LUK.6.20,LUK.6.23
1994,Jesus Pronounces Woes,LUK.6.24,LUK.6.26
1995,Love Your Enemies,LUK.6.27,LUK.6.36
1996,Do Not Judge,LUK.6.37,LUK.6.42
1997,A Tree Is Known by Its Fruit,LUK.6.43,LUK.6.45
1998,Build on the Rock,LUK.6.46,LUK.6.49
1999,Jesus Heals a Centurion’s Servant,LUK.7.1,LUK.7.10
2000,Jesus Raises the Son of the Widow of Nain,LUK.7.11,LUK.7.17
2001,John the Baptist Sends Messengers to Jesus,LUK.7.18,LUK.7.35
2002,A Sinful Woman Forgiven,LUK.7.36,LUK.7.50
2003,Many Women Minister to Jesus,LUK.8.1,LUK.8.3
2004,The Parable of the Sower,LUK.8.4,LUK.8.8
2005,The Purpose of Parables,LUK.8.9,LUK.8.10
2006,The Parable of the Sower Explained,LUK.8.11,LUK.8.15
2007,The Parable of the Revealed Light,LUK.8.16,LUK.8.18
2008,Jesus’ Mother and Brothers Come to Him,LUK.8.19,LUK.8.21
2009,Wind and Wave Obey Jesus,LUK.8.22,LUK.8.25
2010,A Demon-Possessed Man Healed,LUK.8.26,LUK.8.39
2011,A Girl Restored to Life and a Woman Healed,LUK.8.40,LUK.8.56
2012,Sending Out the Twelve,LUK.9.1,LUK.9.6
2013,Herod Seeks to See Jesus,LUK.9.7,LUK.9.9
2014,Feeding the Five Thousand,LUK.9.10,LUK.9.17
2015,Peter Confesses Jesus as the Christ,LUK.9.18,LUK.9.20
2016,Jesus Predicts His Death and Resurrection,LUK.9.21,LUK.9.22
2017,Take Up the Cross and Follow Him,LUK.9.23,LUK.9.27
2018,Jesus Transfigured on the Mount,LUK.9.28,LUK.9.36
2019,A Boy Is Healed,LUK.9.37,LUK.9.42
2020,Jesus Again Predicts His Death,LUK.9.43,LUK.9.45
2021,Who Is the Greatest?,LUK.9.46,LUK.9.48
2022,Jesus Forbids Sectarianism,LUK.9.49,LUK.9.50
2023,A Samaritan Village Rejects the Savior,LUK.9.51,LUK.9.56
2024,The Cost of Discipleship,LUK.9.57,LUK.9.62
2025,The Seventy Sent Out,LUK.10.1,LUK.10.12
2026,Woe to the Impenitent Cities,LUK.10.13,LUK.10.16
2027,The Seventy Return with Joy,LUK.10.17,LUK.10.20
2028,Jesus Rejoices in the Spirit,LUK.10.21,LUK.10.24
2029,The Parable of the Good Samaritan,LUK.10.25,LUK.10.37
2030,Mary and Martha Worship and Serve,LUK.10.38,LUK.10.42
2031,The Model Prayer,LUK.11.1,LUK.11.4
2032,A Friend Comes at Midnight,LUK.11.5,LUK.11.8
2033,"Keep Asking, Seeking, Knocking",LUK.11.9,LUK.11.13
2034,A House Divided Cannot Stand,LUK.11.14,LUK.11.23
2035,An Unclean Spirit Returns,LUK.11.24,LUK.11.26
2036,Keeping the Word,LUK.11.27,LUK.11.28
2037,Seeking a Sign,LUK.11.29,LUK.11.32
2038,The Lamp of the Body,LUK.11.33,LUK.11.36
2039,Woe to the Pharisees and Lawyers,LUK.11.37,LUK.11.54
2040,Beware of Hypocrisy,LUK.12.1,LUK.12.3
2041,Jesus Teaches the Fear of God,LUK.12.4,LUK.12.7
2042,Confess Christ Before Men,LUK.12.8,LUK.12.12
2043,The Parable of the Rich Fool,LUK.12.13,LUK.12.21
2044,Do Not Worry,LUK.12.22,LUK.12.34
2045,The Faithful Servant and the Evil Servant,LUK.12.35,LUK.12.48
2046,Christ Brings Division,LUK.12.49,LUK.12.53
2047,Discern the Time,LUK.12.54,LUK.12.56
2048,Make Peace with Your Adversary,LUK.12.57,LUK.12.59
2049,Repent or Perish,LUK.13.1,LUK.13.5
2050,The Parable of the Barren Fig Tree,LUK.13.6,LUK.13.9
2051,A Spirit of Infirmity,LUK.13.10,LUK.13.17
2052,The Parable of the Mustard Seed,LUK.13.18,LUK.13.19
2053,The Parable of the Leaven,LUK.13.20,LUK.13.21
2054,The Narrow Way,LUK.13.22,LUK.13.33
2055,Jesus Laments over Jerusalem,LUK.13.34,LUK.13.35
2056,A Man with Dropsy Healed on the Sabbath,LUK.14.1,LUK.14.6
2057,Take the Lowly Place,LUK.14.7,LUK.14.14
2058,The Parable of the Great Supper,LUK.14.15,LUK.14.24
2059,Leaving All to Follow Christ,LUK.14.25,LUK.14.33
2060,Tasteless Salt Is Worthless,LUK.14.34,LUK.14.35
2061,The Parable of the Lost Sheep,LUK.15.1,LUK.15.7
2062,The Parable of the Lost Coin,LUK.15.8,LUK.15.10
2063,The Parable of the Lost Son,LUK.15.11,LUK.15.32
2064,The Parable of the Unjust Steward,LUK.16.1,LUK.16.13
2065,"The Law, the Prophets, and the Kingdom",LUK.16.14,LUK.16.18
2066,The Rich Man and Lazarus,LUK.16.19,LUK.16.31
2067,Jesus Warns of Offenses,LUK.17.1,LUK.17.4
2068,Faith and Duty,LUK.17.5,LUK.17.10
2069,Ten Lepers Cleansed,LUK.17.11,LUK.17.19
2070,The Coming of the Kingdom,LUK.17.20,LUK.17.37
2071,The Parable of the Persistent Widow,LUK.18.1,LUK.18.8
2072,The Parable of the Pharisee and the Tax Collector,LUK.18.9,LUK.18.14
2073,Jesus Blesses Little Children,LUK.18.15,LUK.18.17
2074,Jesus Counsels the Rich Young Ruler,LUK.18.18,LUK.18.23
2075,With God All Things Are Possible,LUK.18.24,LUK.18.30
2076,Jesus a Third Time Predicts His Death and Resurrection,LUK.18.31,LUK.18.34
2077,A Blind Man Receives His Sight,LUK.18.35,LUK.18.43
2078,Jesus Comes to Zacchaeus’ House,LUK.19.1,LUK.19.10
2079,The Parable of the Minas,LUK.19.11,LUK.19.27
2080,The Triumphal Entry,LUK.19.28,LUK.19.40
2081,Jesus Weeps over Jerusalem,LUK.19.41,LUK.19.44
2082,Jesus Cleanses the Temple,LUK.19.45,LUK.19.48
2083,Jesus’ Authority Questioned,LUK.20.1,LUK.20.8
2084,The Parable of the Wicked Vinedressers,LUK.20.9,LUK.20.19
2085,The Pharisees: Is It Lawful to Pay Taxes to Caesar?,LUK.20.20,LUK.20.26
2086,The Sadducees: What About the Resurrection?,LUK.20.27,LUK.20.40
2087,Jesus: How Can David Call His Descendant Lord?,LUK.20.41,LUK.20.44
2088,Beware of the Scribes,LUK.20.45,LUK.20.47
2089,The Widow’s Two Mites,LUK.21.1,LUK.21.4
2090,Jesus Predicts the Destruction of the Temple,LUK.21.5,LUK.21.6
2091,The Signs of the Times and the End of the Age,LUK.21.7,LUK.21.19
2092,The Destruction of Jerusalem,LUK.21.20,LUK.21.24
2093,The Coming of the Son of Man,LUK.21.25,LUK.21.28
2094,The Parable of the Fig Tree,LUK.21.29,LUK.21.33
2095,The Importance of Watching,LUK.21.34,LUK.21.38
2096,The Plot to Kill Jesus,LUK.22.1,LUK.22.6
2097,Jesus and His Disciples Prepare the Passover,LUK.22.7,LUK.22.13
2098,Jesus Institutes the Lord’s Supper,LUK.22.14,LUK.22.23
2099,The Disciples Argue About Greatness,LUK.22.24,LUK.22.30
2100,Jesus Predicts Peter’s Denial,LUK.22.31,LUK.22.34
2101,Supplies for the Road,LUK.22.35,LUK.22.38
2102,The Prayer in the Garden,LUK.22.39,LUK.22.46
2103,Betrayal and Arrest in Gethsemane,LUK.22.47,LUK.22.53
2104,"Peter Denies Jesus, and Weeps Bitterly",LUK.22.54,LUK.22.62
2105,Jesus Mocked and Beaten,LUK.22.63,LUK.22.65
2106,Jesus Faces the Sanhedrin,LUK.22.66,LUK.22.71
2107,Jesus Handed Over to Pontius Pilate,LUK.23.1,LUK.23.5
2108,Jesus Faces Herod,LUK.23.6,LUK.23.12
2109,Taking the Place of Barabbas,LUK.23.13,LUK.23.25
2110,The King on a Cross,LUK.23.26,LUK.23.43
2111,Jesus Dies on the Cross,LUK.23.44,LUK.23.49
2112,Jesus Buried in Joseph’s Tomb,LUK.23.50,LUK.23.56
2113,He Is Risen,LUK.24.1,LUK.24.12
2114,The Road to Emmaus,LUK.24.13,LUK.24.27
2115,The Disciples’ Eyes Opened,LUK.24.28,LUK.24.35
2116,Jesus Appears to His Disciples,LUK.24.36,LUK.24.43
2117,The Scriptures Opened,LUK.24.44,LUK.24.49
2118,The Ascension,LUK.24.50,LUK.24.53
2119,The Eternal Word,JHN.1.1,JHN.1.5
2120,John’s Witness: The True Light,JHN.1.6,JHN.1.13
2121,The Word Becomes Flesh,JHN.1.14,JHN.1.18
2122,A Voice in the Wilderness,JHN.1.19,JHN.1.28
2123,The Lamb of God,JHN.1.29,JHN.1.34
2124,The First Disciples,JHN.1.35,JHN.1.42
2125,Philip and Nathanael,JHN.1.43,JHN.1.51
2126,Water Turned to Wine,JHN.2.1,JHN.2.12
2127,Jesus Cleanses the Temple,JHN.2.13,JHN.2.22
2128,The Discerner of Hearts,JHN.2.23,JHN.2.25
2129,The New Birth,JHN.3.1,JHN.3.21
2130,John the Baptist Exalts Christ,JHN.3.22,JHN.3.36
2131,A Samaritan Woman Meets Her Messiah,JHN.4.1,JHN.4.26
2132,The Whitened Harvest,JHN.4.27,JHN.4.38
2133,The Savior of the World,JHN.4.39,JHN.4.42
2134,Welcome at Galilee,JHN.4.43,JHN.4.45
2135,A Nobleman’s Son Healed,JHN.4.46,JHN.4.54
2136,A Man Healed at the Pool of Bethesda,JHN.5.1,JHN.5.15
2137,Honor the Father and the Son,JHN.5.16,JHN.5.23
2138,Life and Judgment Are Through the Son,JHN.5.24,JHN.5.30
2139,The Fourfold Witness,JHN.5.31,JHN.5.47
2140,Feeding the Five Thousand,JHN.6.1,JHN.6.14
2141,Jesus Walks on the Sea,JHN.6.15,JHN.6.21
2142,The Bread from Heaven,JHN.6.22,JHN.6.40
2143,Rejected by His Own,JHN.6.41,JHN.6.59
2144,Many Disciples Turn Away,JHN.6.60,JHN.6.71
2145,Jesus’ Brothers Disbelieve,JHN.7.1,JHN.7.9
2146,The Heavenly Scholar,JHN.7.10,JHN.7.24
2147,Could This Be the Christ?,JHN.7.25,JHN.7.31
2148,Jesus and the Religious Leaders,JHN.7.32,JHN.7.36
2149,The Promise of the Holy Spirit,JHN.7.37,JHN.7.39
2150,Who Is He?,JHN.7.40,JHN.7.44
2151,Rejected by the Authorities,JHN.7.45,JHN.7.52
2152,An Adulteress Faces the Light of the World,JHN.7.53,JHN.8.12
2153,Jesus Defends His Self-Witness,JHN.8.13,JHN.8.20
2154,Jesus Predicts His Departure,JHN.8.21,JHN.8.30
2155,The Truth Shall Make You Free,JHN.8.31,JHN.8.36
2156,Abraham’s Seed and Satan’s,JHN.8.37,JHN.8.47
2157,"Before Abraham Was, I AM",JHN.8.48,JHN.8.59
2158,A Man Born Blind Receives Sight,JHN.9.1,JHN.9.12
2159,The Pharisees Excommunicate the Healed Man,JHN.9.13,JHN.9.34
2160,True Vision and True Blindness,JHN.9.35,JHN.9.41
2161,Jesus the True Shepherd,JHN.10.1,JHN.10.6
2162,Jesus the Good Shepherd,JHN.10.7,JHN.10.21
2163,The Shepherd Knows His Sheep,JHN.10.22,JHN.10.30
2164,Renewed Efforts to Stone Jesus,JHN.10.31,JHN.10.39
2165,The Believers Beyond Jordan,JHN.10.40,JHN.10.42
2166,The Death of Lazarus,JHN.11.1,JHN.11.16
2167,I Am the Resurrection and the Life,JHN.11.17,JHN.11.27
2168,"Jesus and Death, the Last Enemy",JHN.11.28,JHN.11.37
2169,Lazarus Raised from the Dead,JHN.11.38,JHN.11.44
2170,The Plot to Kill Jesus,JHN.11.45,JHN.11.57
2171,The Anointing at Bethany,JHN.12.1,JHN.12.8
2172,The Plot to Kill Lazarus,JHN.12.9,JHN.12.11
2173,The Triumphal Entry,JHN.12.12,JHN.12.19
2174,The Fruitful Grain of Wheat,JHN.12.20,JHN.12.26
2175,Jesus Predicts His Death on the Cross,JHN.12.27,JHN.12.36
2176,Who Has Believed Our Report?,JHN.12.37,JHN.12.41
2177,Walk in the Light,JHN.12.42,JHN.12.50
2178,Jesus Washes the Disciples’ Feet,JHN.13.1,JHN.13.17
2179,Jesus Identifies His Betrayer,JHN.13.18,JHN.13.30
2180,The New Commandment,JHN.13.31,JHN.13.35
2181,Jesus Predicts Peter’s Denial,JHN.13.36,JHN.13.38
2182,"The Way, the Truth, and the Life",JHN.14.1,JHN.14.6
2183,The Father Revealed,JHN.14.7,JHN.14.11
2184,The Answered Prayer,JHN.14.12,JHN.14.14
2185,Jesus Promises Another Helper,JHN.14.15,JHN.14.18
2186,Indwelling of the Father and the Son,JHN.14.19,JHN.14.24
2187,The Gift of His Peace,JHN.14.25,JHN.14.31
2188,The True Vine,JHN.15.1,JHN.15.8
2189,Love and Joy Perfected,JHN.15.9,JHN.15.17
2190,The World’s Hatred,JHN.15.18,JHN.15.25
2191,The Coming Rejection,JHN.15.26,JHN.16.4
2192,The Work of the Holy Spirit,JHN.16.5,JHN.16.15
2193,Sorrow Will Turn to Joy,JHN.16.16,JHN.16.24
2194,Jesus Christ Has Overcome the World,JHN.16.25,JHN.16.33
2195,Jesus Prays for Himself,JHN.17.1,JHN.17.5
2196,Jesus Prays for His Disciples,JHN.17.6,JHN.17.19
2197,Jesus Prays for All Believers,JHN.17.20,JHN.17.26
2198,Betrayal and Arrest in Gethsemane,JHN.18.1,JHN.18.11
2199,Before the High Priest,JHN.18.12,JHN.18.14
2200,Peter Denies Jesus,JHN.18.15,JHN.18.18
2201,Jesus Questioned by the High Priest,JHN.18.19,JHN.18.24
2202,Peter Denies Twice More,JHN.18.25,JHN.18.27
2203,In Pilate’s Court,JHN.18.28,JHN.18.38
2204,Taking the Place of Barabbas,JHN.18.39,JHN.18.40
2205,The Soldiers Mock Jesus,JHN.19.1,JHN.19.4
2206,Pilate’s Decision,JHN.19.5,JHN.19.16
2207,The King on a Cross,JHN.19.17,JHN.19.24
2208,Behold Your Mother,JHN.19.25,JHN.19.27
2209,It Is Finished,JHN.19.28,JHN.19.30
2210,Jesus’ Side Is Pierced,JHN.19.31,JHN.19.37
2211,Jesus Buried in Joseph’s Tomb,JHN.19.38,JHN.19.42
2212,The Empty Tomb,JHN.20.1,JHN.20.10
2213,Mary Magdalene Sees the Risen Lord,JHN.20.11,JHN.20.18
2214,The Apostles Commissioned,JHN.20.19,JHN.20.23
2215,Seeing and Believing,JHN.20.24,JHN.20.29
2216,That You May Believe,JHN.20.30,JHN.20.31
2217,Breakfast by the Sea,JHN.21.1,JHN.21.14
2218,Jesus Restores Peter,JHN.21.15,JHN.21.19
2219,The Beloved Disciple and His Book,JHN.21.20,JHN.21.25
2220,Prologue,ACT.1.1,ACT.1.3
2221,The Holy Spirit Promised,ACT.1.4,ACT.1.8
2222,Jesus Ascends to Heaven,ACT.1.9,ACT.1.11
2223,The Upper Room Prayer Meeting,ACT.1.12,ACT.1.14
2224,Matthias Chosen,ACT.1.15,ACT.1.26
2225,Coming of the Holy Spirit,ACT.2.1,ACT.2.4
2226,The Crowd’s Response,ACT.2.5,ACT.2.13
2227,Peter’s Sermon,ACT.2.14,ACT.2.39
